name,0
AL0 0,0.0
AT0 0,0.0
BA0 0,0.0
BE0 0,78.50166666666667
BG0 0,0.8744444444444445
CH0 0,0.0
CZ0 0,0.0
DE0 0,31.408611111111114
DK0 0,7.811213398507163
DK1 0,0.27295326815950466
EE2 0,2.1597222222222223
ES0 0,99.19194444444445
ES3 0,0.0
FI1 0,2.302777777777778
FR0 0,28.602222222222224
GB4 0,35.42501044100632
GB5 0,0.07693400343812541
GR0 0,32.03472222222223
HR0 0,0.2675
HU0 0,0.0
IE5 0,1.1216666666666668
IT0 0,29.00938250729255
IT6 0,0.026173048263014073
LT2 0,1.6391666666666669
LU0 0,0.0
LV2 0,2.474166666666666
ME0 0,0.0
MK0 0,0.0
NL0 0,169.52166666666668
NO1 0,4.383888888888889
PL0 0,1.9836111111111112
PT0 0,6.4944444444444445
RO0 0,0.1072222222222222
RS0 0,0.0
SE1 0,19.82027777777778
SI0 0,0.3666666666666667
SK0 0,0.0
